	Operation	Group	Group Offset	Ordinal Start	Ordinal End	Terminal End	Default Due	Tags	Op Index	Due Shift		Configs	Value
arith_div_g10_06_o08_09	Division	10	6	8	9	10	3076	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g10_06_o09_10	Division	10	6	9	10	10	3077	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g10_06_o10	Division	10	6	10		10	3078	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g10_06_o07_10	Division	10	6	7	10	10	3079	seq_07_to_10 seq_08_to_10	3				
arith_div_g10_06_o01_10	Division	10	6	1	10	10	3080	seq_01_to_10	3				
													
arith_skipbw_g07_06_o01_02	Skip Counting Backwards	7	6	1	2	10	3081	o01_to_04 o01_to_05	4				
arith_skipbw_g07_06_o02_03	Skip Counting Backwards	7	6	2	3	10	3082	o01_to_04 o01_to_05	4				
arith_skipbw_g07_06_o03_04	Skip Counting Backwards	7	6	3	4	10	3083	o01_to_04 o01_to_05	4				
arith_skipbw_g07_06_o04_05	Skip Counting Backwards	7	6	4	5	10	3084	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g07_06_o01_04	Skip Counting Backwards	7	6	1	4	10	3085	seq_01_to_04	4				
													
arith_skipbw_g07_06_o05_06	Skip Counting Backwards	7	6	5	6	10	3086	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g07_06_o06_07	Skip Counting Backwards	7	6	6	7	10	3087	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g07_06_o07_08	Skip Counting Backwards	7	6	7	8	10	3088	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g07_06_o04_07	Skip Counting Backwards	7	6	4	7	10	3089	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g07_06_o01_07	Skip Counting Backwards	7	6	1	7	10	3090	seq_01_to_07	4				
													
arith_skipbw_g07_06_o08_09	Skip Counting Backwards	7	6	8	9	10	3091	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g07_06_o09_10	Skip Counting Backwards	7	6	9	10	10	3092	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g07_06_o10	Skip Counting Backwards	7	6	10		10	3093	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g07_06_o07_10	Skip Counting Backwards	7	6	7	10	10	3094	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g07_06_o01_10	Skip Counting Backwards	7	6	1	10	10	3095	seq_01_to_10	4				
													
arith_skipbw_g08_06_o01_02	Skip Counting Backwards	8	6	1	2	10	3096	o01_to_04 o01_to_05	4				
arith_skipbw_g08_06_o02_03	Skip Counting Backwards	8	6	2	3	10	3097	o01_to_04 o01_to_05	4				
arith_skipbw_g08_06_o03_04	Skip Counting Backwards	8	6	3	4	10	3098	o01_to_04 o01_to_05	4				
arith_skipbw_g08_06_o04_05	Skip Counting Backwards	8	6	4	5	10	3099	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g08_06_o01_04	Skip Counting Backwards	8	6	1	4	10	3100	seq_01_to_04	4				
													
arith_skipbw_g08_06_o05_06	Skip Counting Backwards	8	6	5	6	10	3101	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g08_06_o06_07	Skip Counting Backwards	8	6	6	7	10	3102	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g08_06_o07_08	Skip Counting Backwards	8	6	7	8	10	3103	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g08_06_o04_07	Skip Counting Backwards	8	6	4	7	10	3104	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g08_06_o01_07	Skip Counting Backwards	8	6	1	7	10	3105	seq_01_to_07	4				
													
arith_skipbw_g08_06_o08_09	Skip Counting Backwards	8	6	8	9	10	3106	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g08_06_o09_10	Skip Counting Backwards	8	6	9	10	10	3107	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g08_06_o10	Skip Counting Backwards	8	6	10		10	3108	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g08_06_o07_10	Skip Counting Backwards	8	6	7	10	10	3109	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g08_06_o01_10	Skip Counting Backwards	8	6	1	10	10	3110	seq_01_to_10	4				
													
arith_skipbw_g09_06_o01_02	Skip Counting Backwards	9	6	1	2	10	3111	o01_to_04 o01_to_05	4				
arith_skipbw_g09_06_o02_03	Skip Counting Backwards	9	6	2	3	10	3112	o01_to_04 o01_to_05	4				
arith_skipbw_g09_06_o03_04	Skip Counting Backwards	9	6	3	4	10	3113	o01_to_04 o01_to_05	4				
arith_skipbw_g09_06_o04_05	Skip Counting Backwards	9	6	4	5	10	3114	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g09_06_o01_04	Skip Counting Backwards	9	6	1	4	10	3115	seq_01_to_04	4				
													
arith_skipbw_g09_06_o05_06	Skip Counting Backwards	9	6	5	6	10	3116	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g09_06_o06_07	Skip Counting Backwards	9	6	6	7	10	3117	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g09_06_o07_08	Skip Counting Backwards	9	6	7	8	10	3118	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g09_06_o04_07	Skip Counting Backwards	9	6	4	7	10	3119	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g09_06_o01_07	Skip Counting Backwards	9	6	1	7	10	3120	seq_01_to_07	4				
													
arith_skipbw_g09_06_o08_09	Skip Counting Backwards	9	6	8	9	10	3121	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g09_06_o09_10	Skip Counting Backwards	9	6	9	10	10	3122	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g09_06_o10	Skip Counting Backwards	9	6	10		10	3123	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g09_06_o07_10	Skip Counting Backwards	9	6	7	10	10	3124	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g09_06_o01_10	Skip Counting Backwards	9	6	1	10	10	3125	seq_01_to_10	4				
													
arith_skipbw_g10_06_o01_02	Skip Counting Backwards	10	6	1	2	10	3126	o01_to_04 o01_to_05	4				
arith_skipbw_g10_06_o02_03	Skip Counting Backwards	10	6	2	3	10	3127	o01_to_04 o01_to_05	4				
arith_skipbw_g10_06_o03_04	Skip Counting Backwards	10	6	3	4	10	3128	o01_to_04 o01_to_05	4				
arith_skipbw_g10_06_o04_05	Skip Counting Backwards	10	6	4	5	10	3129	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g10_06_o01_04	Skip Counting Backwards	10	6	1	4	10	3130	seq_01_to_04	4				
													
arith_skipbw_g10_06_o05_06	Skip Counting Backwards	10	6	5	6	10	3131	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g10_06_o06_07	Skip Counting Backwards	10	6	6	7	10	3132	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g10_06_o07_08	Skip Counting Backwards	10	6	7	8	10	3133	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g10_06_o04_07	Skip Counting Backwards	10	6	4	7	10	3134	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g10_06_o01_07	Skip Counting Backwards	10	6	1	7	10	3135	seq_01_to_07	4				
													
arith_skipbw_g10_06_o08_09	Skip Counting Backwards	10	6	8	9	10	3136	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g10_06_o09_10	Skip Counting Backwards	10	6	9	10	10	3137	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g10_06_o10	Skip Counting Backwards	10	6	10		10	3138	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g10_06_o07_10	Skip Counting Backwards	10	6	7	10	10	3139	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g10_06_o01_10	Skip Counting Backwards	10	6	1	10	10	3140	seq_01_to_10	4				
													
arith_skip_g08_07_o01_02	Skip Counting	8	7	1	2	10	3141	o01_to_04 o01_to_05	1				
arith_skip_g08_07_o02_03	Skip Counting	8	7	2	3	10	3142	o01_to_04 o01_to_05	1				
arith_skip_g08_07_o03_04	Skip Counting	8	7	3	4	10	3143	o01_to_04 o01_to_05	1				
arith_skip_g08_07_o04_05	Skip Counting	8	7	4	5	10	3144	o01_to_04 o01_to_05 o04_to_07	1				
													
arith_skip_g08_07_o01_04	Skip Counting	8	7	1	4	10	3145	seq_01_to_04	1				
													
arith_skip_g08_07_o05_06	Skip Counting	8	7	5	6	10	3146	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g08_07_o06_07	Skip Counting	8	7	6	7	10	3147	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g08_07_o07_08	Skip Counting	8	7	7	8	10	3148	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g08_07_o04_07	Skip Counting	8	7	4	7	10	3149	seq_04_to_07 seq_05_to_07	1				
arith_skip_g08_07_o01_07	Skip Counting	8	7	1	7	10	3150	seq_01_to_07	1				
													
arith_skip_g08_07_o08_09	Skip Counting	8	7	8	9	10	3151	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g08_07_o09_10	Skip Counting	8	7	9	10	10	3152	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g08_07_o10	Skip Counting	8	7	10		10	3153	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
													
arith_skip_g08_07_o07_10	Skip Counting	8	7	7	10	10	3154	seq_07_to_10 seq_08_to_10	1				
arith_skip_g08_07_o01_10	Skip Counting	8	7	1	10	10	3155	seq_01_to_10	1				
													
arith_skip_g09_07_o01_02	Skip Counting	9	7	1	2	10	3156	o01_to_04 o01_to_05	1				
arith_skip_g09_07_o02_03	Skip Counting	9	7	2	3	10	3157	o01_to_04 o01_to_05	1				
arith_skip_g09_07_o03_04	Skip Counting	9	7	3	4	10	3158	o01_to_04 o01_to_05	1				
arith_skip_g09_07_o04_05	Skip Counting	9	7	4	5	10	3159	o01_to_04 o01_to_05 o04_to_07	1				
													
arith_skip_g09_07_o01_04	Skip Counting	9	7	1	4	10	3160	seq_01_to_04	1				
													
arith_skip_g09_07_o05_06	Skip Counting	9	7	5	6	10	3161	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g09_07_o06_07	Skip Counting	9	7	6	7	10	3162	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g09_07_o07_08	Skip Counting	9	7	7	8	10	3163	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g09_07_o04_07	Skip Counting	9	7	4	7	10	3164	seq_04_to_07 seq_05_to_07	1				
arith_skip_g09_07_o01_07	Skip Counting	9	7	1	7	10	3165	seq_01_to_07	1				
													
arith_skip_g09_07_o08_09	Skip Counting	9	7	8	9	10	3166	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g09_07_o09_10	Skip Counting	9	7	9	10	10	3167	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g09_07_o10	Skip Counting	9	7	10		10	3168	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
													
arith_skip_g09_07_o07_10	Skip Counting	9	7	7	10	10	3169	seq_07_to_10 seq_08_to_10	1				
arith_skip_g09_07_o01_10	Skip Counting	9	7	1	10	10	3170	seq_01_to_10	1				
													
arith_skip_g10_07_o01_02	Skip Counting	10	7	1	2	10	3171	o01_to_04 o01_to_05	1				
arith_skip_g10_07_o02_03	Skip Counting	10	7	2	3	10	3172	o01_to_04 o01_to_05	1				
arith_skip_g10_07_o03_04	Skip Counting	10	7	3	4	10	3173	o01_to_04 o01_to_05	1				
arith_skip_g10_07_o04_05	Skip Counting	10	7	4	5	10	3174	o01_to_04 o01_to_05 o04_to_07	1				
													
arith_skip_g10_07_o01_04	Skip Counting	10	7	1	4	10	3175	seq_01_to_04	1				
													
arith_skip_g10_07_o05_06	Skip Counting	10	7	5	6	10	3176	o05_to_07 o01_to_05 o04_to_07 o05_to_10	1				
arith_skip_g10_07_o06_07	Skip Counting	10	7	6	7	10	3177	o05_to_07 o06_to_10 o04_to_07 o05_to_10	1				
arith_skip_g10_07_o07_08	Skip Counting	10	7	7	8	10	3178	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	1				
													
arith_skip_g10_07_o04_07	Skip Counting	10	7	4	7	10	3179	seq_04_to_07 seq_05_to_07	1				
arith_skip_g10_07_o01_07	Skip Counting	10	7	1	7	10	3180	seq_01_to_07	1				
													
arith_skip_g10_07_o08_09	Skip Counting	10	7	8	9	10	3181	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g10_07_o09_10	Skip Counting	10	7	9	10	10	3182	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
arith_skip_g10_07_o10	Skip Counting	10	7	10		10	3183	o08_to_10 o06_to_10 o07_to_10 o05_to_10	1				
													
arith_skip_g10_07_o07_10	Skip Counting	10	7	7	10	10	3184	seq_07_to_10 seq_08_to_10	1				
arith_skip_g10_07_o01_10	Skip Counting	10	7	1	10	10	3185	seq_01_to_10	1				
													
arith_mul_g08_07_o01_02	Multiplication	8	7	1	2	10	3186	o01_to_04 o01_to_05	2				
arith_mul_g08_07_o02_03	Multiplication	8	7	2	3	10	3187	o01_to_04 o01_to_05	2				
arith_mul_g08_07_o03_04	Multiplication	8	7	3	4	10	3188	o01_to_04 o01_to_05	2				
arith_mul_g08_07_o04_05	Multiplication	8	7	4	5	10	3189	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g08_07_o01_04	Multiplication	8	7	1	4	10	3190	seq_01_to_04	2				
													
arith_mul_g08_07_o05_06	Multiplication	8	7	5	6	10	3191	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g08_07_o06_07	Multiplication	8	7	6	7	10	3192	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g08_07_o07_08	Multiplication	8	7	7	8	10	3193	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g08_07_o04_07	Multiplication	8	7	4	7	10	3194	seq_04_to_07 seq_05_to_07	2				
arith_mul_g08_07_o01_07	Multiplication	8	7	1	7	10	3195	seq_01_to_07	2				
													
arith_mul_g08_07_o08_09	Multiplication	8	7	8	9	10	3196	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g08_07_o09_10	Multiplication	8	7	9	10	10	3197	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g08_07_o10	Multiplication	8	7	10		10	3198	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g08_07_o07_10	Multiplication	8	7	7	10	10	3199	seq_07_to_10 seq_08_to_10	2				
arith_mul_g08_07_o01_10	Multiplication	8	7	1	10	10	3200	seq_01_to_10	2				
													
arith_mul_g09_07_o01_02	Multiplication	9	7	1	2	10	3201	o01_to_04 o01_to_05	2				
arith_mul_g09_07_o02_03	Multiplication	9	7	2	3	10	3202	o01_to_04 o01_to_05	2				
arith_mul_g09_07_o03_04	Multiplication	9	7	3	4	10	3203	o01_to_04 o01_to_05	2				
arith_mul_g09_07_o04_05	Multiplication	9	7	4	5	10	3204	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g09_07_o01_04	Multiplication	9	7	1	4	10	3205	seq_01_to_04	2				
													
arith_mul_g09_07_o05_06	Multiplication	9	7	5	6	10	3206	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g09_07_o06_07	Multiplication	9	7	6	7	10	3207	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g09_07_o07_08	Multiplication	9	7	7	8	10	3208	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g09_07_o04_07	Multiplication	9	7	4	7	10	3209	seq_04_to_07 seq_05_to_07	2				
arith_mul_g09_07_o01_07	Multiplication	9	7	1	7	10	3210	seq_01_to_07	2				
													
arith_mul_g09_07_o08_09	Multiplication	9	7	8	9	10	3211	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g09_07_o09_10	Multiplication	9	7	9	10	10	3212	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g09_07_o10	Multiplication	9	7	10		10	3213	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g09_07_o07_10	Multiplication	9	7	7	10	10	3214	seq_07_to_10 seq_08_to_10	2				
arith_mul_g09_07_o01_10	Multiplication	9	7	1	10	10	3215	seq_01_to_10	2				
													
arith_mul_g10_07_o01_02	Multiplication	10	7	1	2	10	3216	o01_to_04 o01_to_05	2				
arith_mul_g10_07_o02_03	Multiplication	10	7	2	3	10	3217	o01_to_04 o01_to_05	2				
arith_mul_g10_07_o03_04	Multiplication	10	7	3	4	10	3218	o01_to_04 o01_to_05	2				
arith_mul_g10_07_o04_05	Multiplication	10	7	4	5	10	3219	o01_to_04 o01_to_05 o04_to_07	2				
													
arith_mul_g10_07_o01_04	Multiplication	10	7	1	4	10	3220	seq_01_to_04	2				
													
arith_mul_g10_07_o05_06	Multiplication	10	7	5	6	10	3221	o05_to_07 o01_to_05 o04_to_07 o05_to_10	2				
arith_mul_g10_07_o06_07	Multiplication	10	7	6	7	10	3222	o05_to_07 o06_to_10 o04_to_07 o05_to_10	2				
arith_mul_g10_07_o07_08	Multiplication	10	7	7	8	10	3223	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	2				
													
arith_mul_g10_07_o04_07	Multiplication	10	7	4	7	10	3224	seq_04_to_07 seq_05_to_07	2				
arith_mul_g10_07_o01_07	Multiplication	10	7	1	7	10	3225	seq_01_to_07	2				
													
arith_mul_g10_07_o08_09	Multiplication	10	7	8	9	10	3226	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g10_07_o09_10	Multiplication	10	7	9	10	10	3227	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
arith_mul_g10_07_o10	Multiplication	10	7	10		10	3228	o08_to_10 o06_to_10 o07_to_10 o05_to_10	2				
													
arith_mul_g10_07_o07_10	Multiplication	10	7	7	10	10	3229	seq_07_to_10 seq_08_to_10	2				
arith_mul_g10_07_o01_10	Multiplication	10	7	1	10	10	3230	seq_01_to_10	2				
													
arith_div_g08_07_o01_02	Division	8	7	1	2	10	3231	o01_to_04 o01_to_05	3				
arith_div_g08_07_o02_03	Division	8	7	2	3	10	3232	o01_to_04 o01_to_05	3				
arith_div_g08_07_o03_04	Division	8	7	3	4	10	3233	o01_to_04 o01_to_05	3				
arith_div_g08_07_o04_05	Division	8	7	4	5	10	3234	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g08_07_o01_04	Division	8	7	1	4	10	3235	seq_01_to_04	3				
													
arith_div_g08_07_o05_06	Division	8	7	5	6	10	3236	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g08_07_o06_07	Division	8	7	6	7	10	3237	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g08_07_o07_08	Division	8	7	7	8	10	3238	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g08_07_o04_07	Division	8	7	4	7	10	3239	seq_04_to_07 seq_05_to_07	3				
arith_div_g08_07_o01_07	Division	8	7	1	7	10	3240	seq_01_to_07	3				
													
arith_div_g08_07_o08_09	Division	8	7	8	9	10	3241	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g08_07_o09_10	Division	8	7	9	10	10	3242	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g08_07_o10	Division	8	7	10		10	3243	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g08_07_o07_10	Division	8	7	7	10	10	3244	seq_07_to_10 seq_08_to_10	3				
arith_div_g08_07_o01_10	Division	8	7	1	10	10	3245	seq_01_to_10	3				
													
arith_div_g09_07_o01_02	Division	9	7	1	2	10	3246	o01_to_04 o01_to_05	3				
arith_div_g09_07_o02_03	Division	9	7	2	3	10	3247	o01_to_04 o01_to_05	3				
arith_div_g09_07_o03_04	Division	9	7	3	4	10	3248	o01_to_04 o01_to_05	3				
arith_div_g09_07_o04_05	Division	9	7	4	5	10	3249	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g09_07_o01_04	Division	9	7	1	4	10	3250	seq_01_to_04	3				
													
arith_div_g09_07_o05_06	Division	9	7	5	6	10	3251	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g09_07_o06_07	Division	9	7	6	7	10	3252	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g09_07_o07_08	Division	9	7	7	8	10	3253	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g09_07_o04_07	Division	9	7	4	7	10	3254	seq_04_to_07 seq_05_to_07	3				
arith_div_g09_07_o01_07	Division	9	7	1	7	10	3255	seq_01_to_07	3				
													
arith_div_g09_07_o08_09	Division	9	7	8	9	10	3256	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g09_07_o09_10	Division	9	7	9	10	10	3257	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g09_07_o10	Division	9	7	10		10	3258	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g09_07_o07_10	Division	9	7	7	10	10	3259	seq_07_to_10 seq_08_to_10	3				
arith_div_g09_07_o01_10	Division	9	7	1	10	10	3260	seq_01_to_10	3				
													
arith_div_g10_07_o01_02	Division	10	7	1	2	10	3261	o01_to_04 o01_to_05	3				
arith_div_g10_07_o02_03	Division	10	7	2	3	10	3262	o01_to_04 o01_to_05	3				
arith_div_g10_07_o03_04	Division	10	7	3	4	10	3263	o01_to_04 o01_to_05	3				
arith_div_g10_07_o04_05	Division	10	7	4	5	10	3264	o01_to_04 o01_to_05 o04_to_07	3				
													
arith_div_g10_07_o01_04	Division	10	7	1	4	10	3265	seq_01_to_04	3				
													
arith_div_g10_07_o05_06	Division	10	7	5	6	10	3266	o05_to_07 o01_to_05 o04_to_07 o05_to_10	3				
arith_div_g10_07_o06_07	Division	10	7	6	7	10	3267	o05_to_07 o06_to_10 o04_to_07 o05_to_10	3				
arith_div_g10_07_o07_08	Division	10	7	7	8	10	3268	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	3				
													
arith_div_g10_07_o04_07	Division	10	7	4	7	10	3269	seq_04_to_07 seq_05_to_07	3				
arith_div_g10_07_o01_07	Division	10	7	1	7	10	3270	seq_01_to_07	3				
													
arith_div_g10_07_o08_09	Division	10	7	8	9	10	3271	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g10_07_o09_10	Division	10	7	9	10	10	3272	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
arith_div_g10_07_o10	Division	10	7	10		10	3273	o08_to_10 o06_to_10 o07_to_10 o05_to_10	3				
													
arith_div_g10_07_o07_10	Division	10	7	7	10	10	3274	seq_07_to_10 seq_08_to_10	3				
arith_div_g10_07_o01_10	Division	10	7	1	10	10	3275	seq_01_to_10	3				
													
arith_skipbw_g08_07_o01_02	Skip Counting Backwards	8	7	1	2	10	3276	o01_to_04 o01_to_05	4				
arith_skipbw_g08_07_o02_03	Skip Counting Backwards	8	7	2	3	10	3277	o01_to_04 o01_to_05	4				
arith_skipbw_g08_07_o03_04	Skip Counting Backwards	8	7	3	4	10	3278	o01_to_04 o01_to_05	4				
arith_skipbw_g08_07_o04_05	Skip Counting Backwards	8	7	4	5	10	3279	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g08_07_o01_04	Skip Counting Backwards	8	7	1	4	10	3280	seq_01_to_04	4				
													
arith_skipbw_g08_07_o05_06	Skip Counting Backwards	8	7	5	6	10	3281	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g08_07_o06_07	Skip Counting Backwards	8	7	6	7	10	3282	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g08_07_o07_08	Skip Counting Backwards	8	7	7	8	10	3283	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g08_07_o04_07	Skip Counting Backwards	8	7	4	7	10	3284	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g08_07_o01_07	Skip Counting Backwards	8	7	1	7	10	3285	seq_01_to_07	4				
													
arith_skipbw_g08_07_o08_09	Skip Counting Backwards	8	7	8	9	10	3286	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g08_07_o09_10	Skip Counting Backwards	8	7	9	10	10	3287	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g08_07_o10	Skip Counting Backwards	8	7	10		10	3288	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
													
arith_skipbw_g08_07_o07_10	Skip Counting Backwards	8	7	7	10	10	3289	seq_07_to_10 seq_08_to_10	4				
arith_skipbw_g08_07_o01_10	Skip Counting Backwards	8	7	1	10	10	3290	seq_01_to_10	4				
													
arith_skipbw_g09_07_o01_02	Skip Counting Backwards	9	7	1	2	10	3291	o01_to_04 o01_to_05	4				
arith_skipbw_g09_07_o02_03	Skip Counting Backwards	9	7	2	3	10	3292	o01_to_04 o01_to_05	4				
arith_skipbw_g09_07_o03_04	Skip Counting Backwards	9	7	3	4	10	3293	o01_to_04 o01_to_05	4				
arith_skipbw_g09_07_o04_05	Skip Counting Backwards	9	7	4	5	10	3294	o01_to_04 o01_to_05 o04_to_07	4				
													
arith_skipbw_g09_07_o01_04	Skip Counting Backwards	9	7	1	4	10	3295	seq_01_to_04	4				
													
arith_skipbw_g09_07_o05_06	Skip Counting Backwards	9	7	5	6	10	3296	o05_to_07 o01_to_05 o04_to_07 o05_to_10	4				
arith_skipbw_g09_07_o06_07	Skip Counting Backwards	9	7	6	7	10	3297	o05_to_07 o06_to_10 o04_to_07 o05_to_10	4				
arith_skipbw_g09_07_o07_08	Skip Counting Backwards	9	7	7	8	10	3298	o05_to_07 o06_to_10 o04_to_07 o05_to_10 o07_to_10	4				
													
arith_skipbw_g09_07_o04_07	Skip Counting Backwards	9	7	4	7	10	3299	seq_04_to_07 seq_05_to_07	4				
arith_skipbw_g09_07_o01_07	Skip Counting Backwards	9	7	1	7	10	3300	seq_01_to_07	4				
													
arith_skipbw_g09_07_o08_09	Skip Counting Backwards	9	7	8	9	10	3301	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
arith_skipbw_g09_07_o09_10	Skip Counting Backwards	9	7	9	10	10	3302	o08_to_10 o06_to_10 o07_to_10 o05_to_10	4				
